Keywords	Num genes
sertoli-leydig cell tumor	0
setariasis	0
severe acute respiratory syndrome	0
severe combined immunodeficiency with sensitivity to ionizing radiation	1
severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-negative, nk cell-positive	4
severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-positive, nk cell-positive	5
severe congenital neutropenia	3
severe nonproliferative diabetic retinopathy	0
sexual masochism	0
sexual sadism	0
sezary\'s disease	0
sheehan syndrome	0
shigellosis	0
shipyard eye	0
short bowel syndrome	3
short chain acyl-coa dehydrogenase deficiency	0
short qt syndrome	4
short-rib thoracic dysplasia 10 with or without polydactyly	0
short-rib thoracic dysplasia 11 with or without polydactyly	0
short-rib thoracic dysplasia 13 with or without polydactyly	0
short-rib thoracic dysplasia 14 with polydactyly	0
short-rib thoracic dysplasia 18 with polydactyly	0
short-rib thoracic dysplasia 19 with or without polydactyly	0
short-rib thoracic dysplasia 6 with or without polydactyly	0
short-rib thoracic dysplasia 7 with or without polydactyly	0
short-rib thoracic dysplasia 8 with or without polydactyly	0
short-rib thoracic dysplasia 9 with or without polydactyly	0
shoulder impingement syndrome	0
shwachman-diamond syndrome	1
shwachman-diamond type metaphyseal dysplasia	0
shwartzman phenomenon	0
sialadenitis	0
sialolithiasis	0
sialuria	3
siberian tick typhus	0
sick building syndrome	0
sick sinus syndrome	5
sickle cell anemia	4
sideroblastic anemia with b-cell immunodeficiency, periodic fevers, and developmental delay	0
sideroblastic anemia with spinocerebellar ataxia	0
siderosis	0
siderosis of eye	0
sigmoid disease	0
sigmoid neoplasm	0
signet ring basal cell carcinoma	0
signet ring cell intrahepatic cholangiocarcinoma	0
signet ring cell variant cervical mucinous adenocarcinoma	0
signet ring lung adenocarcinoma	0
silent myocardial infarction	0
silicosis	0
silo filler\'s disease	0
silver-russell syndrome	1
silverman-handmaker type dyssegmental dysplasia	0
simple chronic conjunctivitis	0
simple partial epilepsy	0
simpson-golabi-behmel syndrome	3
simultanagnosia	0
sitosterolemia	2
situs inversus	24
sjogren\'s syndrome	1
sjogren-larsson syndrome	1
skeletal muscle neoplasm	0
skeletal tuberculosis	0
skene gland carcinoma	0
skin amelanotic melanoma	0
skin angiosarcoma	0
skin atrophy	2
skin carcinoma in situ	0
skin epithelioid hemangioma	0
skin glomus tumor	0
skin granular cell tumor	0
skin lipoma	0
skin meningioma	0
skin pilomatrix carcinoma	0
skin sarcoidosis	0
slate pneumoconiosis	0
sleeping sickness	0
sly syndrome	1
sm-ahnmd	0
small bowel fibrosarcoma	0
small cell osteogenic sarcoma	0
small cell sarcoma	0
small intestinal l-cell glucagon-like peptide producing tumor	0
small intestinal vasoactive intestinal peptide producing tumor	0
small intestine adenocarcinoma	0
small intestine carcinoid neuroendocrine tumor	0
small intestine diverticulitis	0
small intestine leiomyoma	0
small intestine leiomyosarcoma	0
small intestine lymphoma	0
small intestine neuroendocrine neoplasm	0
smith-lemli-opitz syndrome	1
smith-magenis syndrome	8
smith-mccort dysplasia	3
smoldering myeloma	0
smooth muscle tumor	0
sneddon syndrome	0
social emotional agnosia	0
social phobia	0
sodium aurothiomalate allergy	0
sodoku disease	0
soft tissue peripheral neuroepithelioma	0
solar retinopathy	0
solid adenocarcinoma with mucin production	0
solid pattern testicular yolk sac tumor	0
solitary cyst of breast	0
solitary osseous plasmacytoma	0
solitary plasmacytoma of chest wall	0
somatization disorder	0
somatostatinoma	0
sorsby\'s fundus dystrophy	0
sost-related sclerosing bone dysplasia	0
sotos syndrome	2
space motion sickness	0
sparganosis	0
spasmodic dystonia	0
spastic ataxia 1	0
spastic ataxia 2	0
spastic ataxia 3	0
spastic ataxia 4	0
spastic ataxia 5	0
spastic ataxia 7	0
spastic ataxia 8	0
spastic diplegia	4
spastic ectropion	0
spastic entropion	0
spastic hemiplegia	0
spastic monoplegia	0
spastic quadriplegia	8
specific bursitis often of occupational origin	0
specific language impairment	1
spermatic cord cancer	0
spermatic cord torsion	0
spermatocele	0
spermatocytoma	0
spermatogenic failure 1	0
spermatogenic failure 10	1
spermatogenic failure 11	1
spermatogenic failure 12	0
spermatogenic failure 13	0
spermatogenic failure 14	0
spermatogenic failure 15	0
spermatogenic failure 16	0
spermatogenic failure 17	0
spermatogenic failure 18	0
spermatogenic failure 19	0
spermatogenic failure 2	0
spermatogenic failure 20	0
spermatogenic failure 21	0
spermatogenic failure 22	0
spermatogenic failure 23	0
spermatogenic failure 3	0
spermatogenic failure 4	1
spermatogenic failure 5	0
spermatogenic failure 6	1
spermatogenic failure 7	1
spermatogenic failure 8	3
spermatogenic failure 9	1
sphenocavernous meningioma	0
sphenoid sinus inverted papilloma	0
sphenoid sinus schneiderian papilloma	0
sphenoid sinus squamous cell carcinoma	0
sphenoidal sinus cancer	0
sphenoorbital meningioma	0
spheroid body myopathy	1
spina bifida occulta	0
spinal accessory nerve neoplasm	0
spinal canal intradural extramedullary neoplasm	0
spinal cord astrocytoma	0
spinal cord dermoid cyst	0
spinal cord intramedullary teratoma	0
spinal cord lipoma	0
spinal cord lymphoma	0
spinal cord melanoma	0
spinal cord neuroblastoma	0
spinal cord oligodendroglioma	0
spinal cord sarcoma	0
spinal disease	0
spinal meninges cancer	0
spinal meningioma	0
spinal multifocal clear cell meningioma	0
spinal polio	0
spinal stenosis	1
spindle cell hemangioma	0
spindle cell lipoma	0
spindle cell liposarcoma	0
spindle cell rhabdomyosarcoma	0
spindle cell sarcoma	0
spindle cell synovial sarcoma	0
spindle cell variant squamous cell breast carcinoma	0
spindle epithelial tumor with thymus-like differentiation tumor	0
spinocerebellar ataxia 44	0
spinocerebellar ataxia 45	0
spinocerebellar ataxia 46	0
spinocerebellar ataxia type 1	2
spinocerebellar ataxia type 1 with axonal neuropathy	0
spinocerebellar ataxia type 10	1
spinocerebellar ataxia type 11	1
spinocerebellar ataxia type 12	1
spinocerebellar ataxia type 13	1
spinocerebellar ataxia type 14	1
spinocerebellar ataxia type 15	1
spinocerebellar ataxia type 17	2
spinocerebellar ataxia type 18	0
spinocerebellar ataxia type 19/22	0
spinocerebellar ataxia type 2	1
spinocerebellar ataxia type 20	1
spinocerebellar ataxia type 21	0
spinocerebellar ataxia type 23	1
spinocerebellar ataxia type 25	0
spinocerebellar ataxia type 26	0
spinocerebellar ataxia type 27	1
spinocerebellar ataxia type 28	1
spinocerebellar ataxia type 29	0
spinocerebellar ataxia type 30	0
spinocerebellar ataxia type 31	1
spinocerebellar ataxia type 34	0
spinocerebellar ataxia type 35	1
spinocerebellar ataxia type 36	1
spinocerebellar ataxia type 37	0
spinocerebellar ataxia type 38	0
spinocerebellar ataxia type 4	0
spinocerebellar ataxia type 40	0
spinocerebellar ataxia type 5	1
spinocerebellar ataxia type 6	1
spinocerebellar ataxia type 7	1
spinocerebellar ataxia type 8	1
spiradenoma	1
spleen angiosarcoma	0
splenic abscess	0
splenic artery aneurysm	0
splenic flexure cancer	0
splenic infarction	0
splenic manifestation of hairy cell leukemia	0
splenic manifestation of prolymphocytic leukemia	0
splenic marginal zone lymphoma	0
splenic sequestration	0
splenic tuberculosis	0
split hand-foot malformation 1	2
split hand-foot malformation 1 with sensorineural hearing loss	1
split hand-foot malformation 2	0
split hand-foot malformation 3	0
split hand-foot malformation 4	1
split hand-foot malformation 5	0
split hand-foot malformation 6	1
spoan syndrome	0
spondylocarpotarsal synostosis syndrome	2
spondylocostal dysostosis	4
spondyloepimetaphyseal dysplasia, missouri type	1
spondyloepimetaphyseal dysplasia, pakistani type	1
spondyloepimetaphyseal dysplasia, sponastrime type	0
spondyloepimetaphyseal dysplasia, strudwick type	1
spondyloepiphyseal dysplasia congenita	0
spondyloepiphyseal dysplasia with congenital joint dislocations	1
spondylolisthesis	0
spondylolysis	0
spondylosis	1
spongiotic dermatitis	0
spontaneous ocular nystagmus	0
spontaneous tension pneumothorax	0
sporadic breast cancer	0
sporotrichosis	0
squamous blepharitis	0
squamous cell bile duct carcinoma	0
squamous cell papilloma	0
squamous cell papilloma of skin	0
squamous papillomatosis	0
st. louis encephalitis	0
stable condition keratoconus	0
staphyloenterotoxemia	0
staphyloma posticum	0
stargardt disease	4
status asthmaticus	0
status epilepticus	0
steatitis	0
steatorrhea	1
stenosis of lacrimal passage	0
stenosis of lacrimal punctum	0
stenosis of lacrimal sac	0
stereotypic movement disorder	0
sternum lymphoma	0
steroid lipomatosis	0
steroid-induced glaucoma - borderline	0
stevens-johnson syndrome	38
stickler syndrome	5
stiff-person syndrome	0
stomach carcinoma in situ	0
stomach diverticulosis	0
stone in bladder diverticulum	0
stork bite	0
stormorken syndrome	0
strawberry gallbladder	0
streptococcal meningitis	0
streptococcus pneumonia	0
stress polycythemia	0
striated muscle rhabdoid tumor	0
striatonigral degeneration	1
strictly posterior acute myocardial infarction	0
stricture or kinking of ureter	0
stroma-dominant and stroma-poor composite ganglioneuroblastoma	0
stromal corneal pigmentation	0
stromal predominant kidney wilms\' tumor	0
stromme syndrome	0
strongyloidiasis	0
stuttering	0
subacute bacterial endocarditis	0
subacute delirium	0
subacute glomerulonephritis	0
subacute leukemia	0
subacute lymphocytic thyroiditis	0
subacute monocytic leukemia	0
subacute myeloid leukemia	0
subacute sclerosing panencephalitis	0
subacute thyroiditis	0
subareolar duct papillomatosis	0
subclavian artery aneurysm	0
subclavian steal syndrome	0
subcorneal pustular dermatosis	0
subcortical band heterotopia	2
subdural empyema	0
subendocardial infarction acute myocardial infarction	0
subendocardial myocardial infarction	0
subependymal giant cell astrocytoma	0
subepithelial mucinous corneal dystrophy	0
subglottic angioma	0
subglottis neoplasm	0
subglottis verrucous carcinoma	0
subleukemic leukemia	0
sublingual gland adenoid cystic carcinoma	0
submandibular adenitis	0
submandibular gland cancer	0
submandibular gland disease	0
submucosal invasive colon adenocarcinoma	0
submucous uterine fibroid	0
subserous uterine fibroid	0
substernal goiter	0
subungual glomus tumor	0
succinic semialdehyde dehydrogenase deficiency	1
succinylcholine allergy	0
sudden infant death syndrome	7
sugarman brachydactyly	0
sulfamethoxazole allergy	0
sulfasalazine allergy	0
sulfhemoglobinemia	0
sulfonamide allergy	0
superficial basal cell carcinoma	0
superficial keratitis	0
superficial urinary bladder cancer	0
superior mesenteric artery syndrome	0
superior semicircular canal dehiscence	0
superior vena cava angiosarcoma	0
superior vena cava leiomyosarcoma	0
supine hypotensive syndrome	0
suppression amblyopia	0
suppurative cholangitis	0
suppurative lymphadenitis	0
suppurative periapical periodontitis	0
suppurative thyroiditis	0
suppurative uveitis	0
supraglottis verrucous carcinoma	0
suprasellar meningioma	0
supratentorial primitive neuroectodermal tumor	0
supravalvular aortic stenosis	1
suprofen allergy	0
swayback	0
sweat gland carcinoma	0
swine influenza	0
sympathetic neurilemmoma	0
sympathetic ophthalmia	0
synchronous bilateral breast carcinoma	0
synchronous multifocal osteogenic sarcoma	0
syndromic x-linked intellectual disability 12	0
syndromic x-linked intellectual disability 14	0
syndromic x-linked intellectual disability 17	0
syndromic x-linked intellectual disability 34	0
syndromic x-linked intellectual disability 5	0
syndromic x-linked intellectual disability 7	0
syndromic x-linked intellectual disability 94	0
syndromic x-linked intellectual disability abidi type	0
syndromic x-linked intellectual disability cabezas type	0
syndromic x-linked intellectual disability chudley-schwartz type	0
syndromic x-linked intellectual disability claes-jensen type	0
syndromic x-linked intellectual disability hedera type	0
syndromic x-linked intellectual disability lubs type	0
syndromic x-linked intellectual disability najm type	0
syndromic x-linked intellectual disability nascimento type	0
syndromic x-linked intellectual disability raymond type	0
syndromic x-linked intellectual disability shashi type	0
syndromic x-linked intellectual disability shrimpton type	0
syndromic x-linked intellectual disability siderius type	0
syndromic x-linked intellectual disability snyder type	0
syndromic x-linked intellectual disability turner type	0
syndromic x-linked intellectual disability type 10	0
syndromic x-linked mental retardation 35	0
syndromic x-linked mental retardation hough type	0
synovial angioma	0
synovium neoplasm	0
synpolydactyly	4
syphilitic encephalitis	0
syphilitic meningitis	0
syringocystadenoma papilliferum	0
syringoma	0
syringomyelia	1
systemic lupus erythematosus	28
systemic primary carnitine deficiency disease	0
systolic heart failure	0
t lymphocyte deficiency	0
t-cell adult acute lymphocytic leukemia	0
t-cell childhood acute lymphocytic leukemia	0
t-cell childhood lymphoblastic lymphoma	0
t-cell immunodeficiency, congenital alopecia, and nail dystrophy	1
t-cell large granular lymphocyte leukemia	0
tabes dorsalis	0
tactile agnosia	0
tactile epilepsy	0
taeniasis	0
takayasu\'s arteritis	0
tall cell variant papillary carcinoma	0
tamoxifen-related endometrial lesion	0
tangier disease	2
tanycytic ependymoma	0
tarsal tunnel syndrome	0
tarsal-carpal coalition syndrome	1
tay-sachs disease	3
tay-sachs disease ab variant	1
taylor\'s syndrome	0
telangiectasis	0
telangiectatic glomangioma	0
telangiectatic osteogenic sarcoma	0
telogen effluvium	0
temporal arteritis	0
temporal lobe epilepsy	1
temporal lobe neoplasm	0
temtamy preaxial brachydactyly syndrome	1
tendon sheath lipoma	0
tenosynovial giant cell tumor	0
tenosynovitis of foot and ankle	0
teratocarcinoma	4
testicular brenner tumor	0
testicular fibroma	0
testicular germ cell tumor non-seminomatous	0
testicular gonadoblastoma	0
testicular infarct	0
testicular leukemia	0
testicular leydig cell tumor	0
testicular lymphoma	0
testicular monophasic choriocarcinoma	0
testicular pure germ cell tumor	0
testicular spermatocytic seminoma	0
testicular thecoma	0
testicular trophoblastic tumor	0
testis polyembryoma	0
testis refractory cancer	0
testis rhabdomyosarcoma	0
tetanic cataract	0
tetanus neonatorum	0
tethered spinal cord syndrome	0
tetrachlorophthalic anhydride allergic asthma	0
tetralogy of fallot	10
thalamic neoplasm	0
thanatophoric dysplasia	3
theileriasis	0
thelaziasis	0
thiamine-responsive megaloblastic anemia syndrome	1
thiel-behnke corneal dystrophy	0
thiopental allergy	0
thiopurine s-methyltransferase deficiency	1
third ventricle chordoid glioma	0
third-degree atrioventricular block	0
thoracic aortic aneurysm	1
thoracic outlet syndrome	0
thoracic spinal canal and spinal cord meningioma	0
thromboangiitis obliterans	0
thrombocytopenia due to platelet alloimmunization	0
thrombocytopenia-absent radius syndrome	1
thrombocytosis	2
thrombophlebitis migrans	0
thrombosis	23
thrombotic thrombocytopenic purpura	1
thymic dysplasia	0
thymus adenosquamous carcinoma	0
thymus basaloid carcinoma	0
thymus clear cell carcinoma	0
thymus large cell carcinoma	0
thymus lipoma	0
thymus lymphoma	0
thymus mucoepidermoid carcinoma	0
thymus sarcomatoid carcinoma	0
thymus small cell carcinoma	0
thyrocalcitonin secretion disease	0
thyroid angiosarcoma	0
thyroid crisis	0
thyroid hormone resistance syndrome	0
thyroid hurthle cell adenoma	0
thyroid hurthle cell carcinoma	0
thyroid hyalinizing trabecular adenoma	0
thyroid lymphoma	0
thyroid malformation	0
thyrotoxic exophthalmos	0
tibial adamantinoma	0
tibial collateral ligament bursitis	0
tibial muscular dystrophy	1
tibial nerve palsy	0
tibialis tendinitis	0
tick paralysis	0
tick-borne relapsing fever	0
tietz syndrome	1
tietze\'s syndrome	0
tiger prawn allergy	0
time agnosia	0
timothy grass allergy	0
timothy syndrome	1
tinea barbae	0
tinea cruris	0
tinea favosa	0
tinea imbricata	0
tinea manuum	0
tinea nigra	0
tinea pedis	0
tinea profunda	0
tinea unguium	0
tolosa-hunt syndrome	0
toluene 2,4-diisocyanate allergic asthma	0
tomato allergy	0
tongue squamous cell carcinoma	0
tonsil squamous cell carcinoma	0
tonsillar fossa cancer	0
tonsillar pillar cancer	0
tonsillitis	0
tooth agenesis	8
tooth and nail syndrome	0
tooth ankylosis	0
topographical agnosia	0
torsion dystonia 1	0
torsion dystonia 13	0
torsion dystonia 17	0
torsion dystonia 2	0
torsion dystonia 4	0
torsion dystonia 6	0
torsion dystonia 7	0
torsion dystonia with onset in infancy	0
total circumpapillary dystrophy of choroid	0
total internal ophthalmoplegia	0
total third-nerve palsy	0
townes-brocks syndrome	1
toxascariasis	0
toxic diffuse goiter	0
toxic encephalopathy	0
toxic labyrinthitis	0
toxic maculopathy	0
toxic megacolon	0
toxic myocarditis	0
toxic optic neuropathy	0
toxic pneumonitis	0
toxic shock syndrome	0
toxicodendron dermatitis	0
toxocariasis	0
trabecular follicular adenocarcinoma	0
trachea adenoid cystic carcinoma	0
